time_period,org_name,running_total_open_issues,release_count,unique_contributors,avg_commits_per_contributor,average_closure_days,unique_pull_requests,open_pull_requests,closed_pull_requests,treated
2022-11-01,fortran-lang,619.0,2.0,,55.31578947368421,27.97909953703704,64.0,2.0,62.0,0
2022-12-01,fortran-lang,639.0,1.0,,32.90909090909091,62.367136059670784,47.0,3.0,44.0,1
2023-01-01,fortran-lang,650.0,,,36.92857142857143,56.82510609567901,51.0,0.0,51.0,1
2023-02-01,fortran-lang,656.0,,,49.9375,27.054196566358023,46.0,4.0,42.0,1
2023-03-01,fortran-lang,666.0,,1.0,103.24,66.11266782407408,48.0,2.0,46.0,1
2023-04-01,fortran-lang,680.0,11.0,,42.94117647058823,35.72033143939394,78.0,1.0,77.0,1
2023-05-01,fortran-lang,693.0,4.0,,90.9,18.05645697167756,101.0,2.0,99.0,1
2023-06-01,fortran-lang,689.0,3.0,,131.64,20.878703703703703,89.0,2.0,87.0,1
2023-07-01,fortran-lang,696.0,,,23.0,46.91888462475634,67.0,2.0,65.0,0
2023-08-01,fortran-lang,697.0,2.0,,109.25,39.06409625771605,42.0,1.0,41.0,0
2023-09-01,fortran-lang,703.0,,1.0,106.4375,31.231671006944445,32.0,1.0,31.0,0
2023-10-01,fortran-lang,703.0,2.0,,49.6,19.03528587962963,39.0,2.0,37.0,0
2023-11-01,fortran-lang,707.0,1.0,,21.0,43.575654761904765,26.0,1.0,25.0,0
2023-12-01,fortran-lang,709.0,,,52.68421052631579,13.41938850308642,46.0,1.0,45.0,0
2024-01-01,fortran-lang,719.0,4.0,,179.38888888888889,13.072474922839506,72.0,9.0,63.0,0
2024-02-01,fortran-lang,724.0,1.0,,72.3076923076923,11.006526620370373,36.0,2.0,34.0,0
2024-03-01,fortran-lang,726.0,5.0,,111.6818181818182,0.8710133744855967,65.0,5.0,60.0,0
2024-04-01,fortran-lang,738.0,2.0,,1566.2307692307693,0.1557407407407407,38.0,6.0,32.0,0
2015-06-01,openjs-foundation,3.0,,,1.0,285.9882947530864,,,,0
2015-07-01,openjs-foundation,6.0,,,2.0,378.8896296296296,1.0,0.0,1.0,0
2015-08-01,openjs-foundation,9.0,,,3.5,266.86394675925925,1.0,0.0,1.0,0
2015-10-01,openjs-foundation,10.0,,1.0,,276.956724537037,,,,0
2016-04-01,openjs-foundation,11.0,,1.0,,63.85079861111111,,,,0
2016-06-01,openjs-foundation,11.0,,,,51.085590277777776,,,,0
2016-07-01,openjs-foundation,1.0,,1.0,1.0,6.045324074074074,1.0,0.0,1.0,0
2016-08-01,openjs-foundation,5.0,,,1.5,41.896774691358026,1.0,0.0,1.0,0
2016-09-01,openjs-foundation,2.0,,,1.0,17.81395447530864,,,,0
2016-10-01,openjs-foundation,3.0,,1.0,,79.12184027777778,,,,0
2016-11-01,openjs-foundation,5.0,,1.0,1.0,50.73848958333333,,,,0
2016-12-01,openjs-foundation,5.0,,,,62.36331597222223,,,,0
2017-01-01,openjs-foundation,1.0,,,1.0,,,,,0
2017-03-01,openjs-foundation,1.0,,,,21.12909722222222,,,,0
2017-04-01,openjs-foundation,2.0,,1.0,1.0,23.483483796296294,,,,0
2017-05-01,openjs-foundation,0.0,,,,2.0855208333333333,,,,0
2017-06-01,openjs-foundation,1.0,,,,140.556875,,,,0
2017-09-01,openjs-foundation,5.0,,,2.0,62.80782986111111,5.0,0.0,5.0,0
2017-10-01,openjs-foundation,3.0,,,1.5,198.29489583333333,3.0,0.0,3.0,0
2017-11-01,openjs-foundation,3.0,,,3.333333333333333,93.51225694444445,,,,0
2018-02-01,openjs-foundation,3.0,,,,171.57293981481482,,,,0
2018-03-01,openjs-foundation,5.0,,,4.2,91.22613425925924,,,,0
2018-04-01,openjs-foundation,5.0,,1.0,7.0,42.92782407407408,1.0,0.0,1.0,0
2018-05-01,openjs-foundation,13.0,,,1.4090909090909092,9.61513888888889,18.0,0.0,18.0,0
2018-06-01,openjs-foundation,4.0,,,3.0,95.78426697530864,1.0,0.0,1.0,0
2018-07-01,openjs-foundation,5.0,,,2.333333333333333,78.77564236111111,,,,0
2018-08-01,openjs-foundation,7.0,,,3.0,69.8324074074074,,,,0
2018-09-01,openjs-foundation,12.0,,,1.6,19.193233796296298,4.0,0.0,4.0,0
2018-10-01,openjs-foundation,10.0,,,2.769230769230769,118.59776936026935,29.0,0.0,29.0,0
2018-11-01,openjs-foundation,15.0,,,4.6,32.13044675925926,12.0,0.0,12.0,0
2018-12-01,openjs-foundation,17.0,,,4.0,41.032291666666666,9.0,0.0,9.0,0
2019-01-01,openjs-foundation,12.0,,,3.909090909090909,137.95409722222223,18.0,0.0,18.0,0
2019-02-01,openjs-foundation,18.0,,,6.0,118.16440432098766,16.0,0.0,16.0,0
2019-03-01,openjs-foundation,25.0,,,5.777777777777778,91.61324983465607,13.0,0.0,13.0,0
2019-04-01,openjs-foundation,33.0,,,2.4285714285714284,32.99343412422839,14.0,0.0,14.0,0
2019-05-01,openjs-foundation,39.0,,,3.25,48.93606481481481,17.0,0.0,17.0,0
2019-06-01,openjs-foundation,62.0,,,2.6875,93.57574418168169,27.0,0.0,27.0,0
2019-07-01,openjs-foundation,48.0,,,3.083333333333333,168.75027251683505,14.0,0.0,14.0,0
2019-08-01,openjs-foundation,61.0,,,7.5,221.0634579248366,28.0,0.0,28.0,0
2019-09-01,openjs-foundation,71.0,,,4.428571428571429,158.52820601851852,7.0,0.0,7.0,0
2019-10-01,openjs-foundation,103.0,,,3.125,278.4091049382716,13.0,0.0,13.0,0
2019-11-01,openjs-foundation,133.0,,,62.66666666666666,145.5010117669753,13.0,0.0,13.0,0
2019-12-01,openjs-foundation,118.0,,,3.6,32.705450382447665,29.0,0.0,29.0,0
2020-01-01,openjs-foundation,88.0,,,2.833333333333333,99.73622612847224,32.0,1.0,31.0,0
2020-02-01,openjs-foundation,99.0,,1.0,8.1,129.02743955761318,11.0,0.0,11.0,0
2020-03-01,openjs-foundation,110.0,,,2.9,49.57383657407407,28.0,0.0,28.0,0
2020-04-01,openjs-foundation,117.0,,,2.8461538461538463,130.24001813271605,23.0,2.0,21.0,0
2020-05-01,openjs-foundation,135.0,,,4.083333333333333,189.53212743993996,20.0,1.0,19.0,0
2020-06-01,openjs-foundation,141.0,,,2.909090909090909,233.2027852668845,17.0,0.0,17.0,0
2020-07-01,openjs-foundation,135.0,,,4.714285714285714,184.3920230263158,14.0,0.0,14.0,0
2020-08-01,openjs-foundation,128.0,,,12.916666666666666,118.69913855820106,14.0,0.0,14.0,0
2020-09-01,openjs-foundation,130.0,,,10.857142857142858,104.5260362654321,12.0,0.0,12.0,0
2020-10-01,openjs-foundation,142.0,,1.0,3.0,228.03033068783068,11.0,2.0,9.0,0
2020-11-01,openjs-foundation,135.0,,1.0,11.5,186.6044816468254,5.0,0.0,5.0,0
2020-12-01,openjs-foundation,140.0,,,3.8,56.52933159722223,8.0,0.0,8.0,0
2021-01-01,openjs-foundation,149.0,,,14.75,168.61994739057238,6.0,0.0,6.0,0
2021-02-01,openjs-foundation,152.0,,,5.285714285714286,22.291767526455025,14.0,0.0,14.0,0
2021-03-01,openjs-foundation,135.0,,,9.5,109.6873052832244,12.0,0.0,12.0,0
2021-04-01,openjs-foundation,142.0,,,5.5,65.34092881944444,4.0,0.0,4.0,0
2021-05-01,openjs-foundation,143.0,,,3.4,200.2405687830688,5.0,1.0,4.0,0
2021-06-01,openjs-foundation,147.0,,,3.5,88.98551256613757,7.0,0.0,7.0,0
2021-07-01,openjs-foundation,160.0,,,8.11111111111111,42.85020337301587,13.0,1.0,12.0,0
2021-08-01,openjs-foundation,156.0,,,18.2,376.4847800925926,12.0,1.0,11.0,0
2021-09-01,openjs-foundation,157.0,,,1.5,203.98511574074075,10.0,3.0,7.0,0
2021-10-01,openjs-foundation,159.0,,,18.5,263.5095849867725,2.0,1.0,1.0,0
2021-11-01,openjs-foundation,160.0,,,11.0,298.60108465608465,5.0,1.0,4.0,0
2021-12-01,openjs-foundation,161.0,,,1.0,399.67352430555553,3.0,1.0,2.0,0
2022-01-01,openjs-foundation,174.0,,,9.5,200.84087752525247,12.0,4.0,8.0,0
2022-02-01,openjs-foundation,179.0,,,1.5,229.25146267361112,3.0,0.0,3.0,0
2022-03-01,openjs-foundation,158.0,,,5.25,94.86525,19.0,1.0,18.0,0
2022-04-01,openjs-foundation,164.0,,,4.454545454545454,116.1718425925926,20.0,1.0,19.0,0
2022-05-01,openjs-foundation,174.0,,,6.5,100.7817137345679,7.0,1.0,6.0,0
2022-06-01,openjs-foundation,185.0,,1.0,1.0,107.2852118945869,1.0,0.0,1.0,0
2022-07-01,openjs-foundation,192.0,,,3.75,133.2985300925926,3.0,0.0,3.0,0
2022-08-01,openjs-foundation,189.0,,,4.0,90.3013101851852,5.0,0.0,5.0,0
2022-09-01,openjs-foundation,199.0,,,1.2,55.066851325757575,5.0,0.0,5.0,0
2022-10-01,openjs-foundation,189.0,,,2.75,132.9095822811448,5.0,0.0,5.0,0
2022-11-01,openjs-foundation,174.0,,,3.1538461538461537,65.1573068019943,15.0,1.0,14.0,0
2022-12-01,openjs-foundation,170.0,,,30.2,85.48631558641975,6.0,0.0,6.0,0
2023-01-01,openjs-foundation,173.0,,,13.75,82.59103324915824,7.0,0.0,7.0,0
2023-02-01,openjs-foundation,181.0,,,3.25,72.23110498366013,5.0,0.0,5.0,0
2023-03-01,openjs-foundation,182.0,,,6.8,41.24892501402918,22.0,0.0,22.0,0
2023-04-01,openjs-foundation,165.0,,,2.1333333333333333,59.19494212962963,23.0,0.0,23.0,0
2023-05-01,openjs-foundation,167.0,,,8.75,93.90615856481482,23.0,3.0,20.0,1
2023-06-01,openjs-foundation,181.0,,,3.7,30.82488570601852,22.0,1.0,21.0,1
2023-07-01,openjs-foundation,190.0,,,4.5,55.29394984567901,21.0,5.0,16.0,1
2023-08-01,openjs-foundation,212.0,,1.0,2.5,61.18081520061728,28.0,0.0,28.0,1
2023-09-01,openjs-foundation,210.0,,,2.8,85.07539572310405,16.0,1.0,15.0,1
2023-10-01,openjs-foundation,212.0,,,3.923076923076923,54.358401725589225,11.0,0.0,11.0,1
2023-11-01,openjs-foundation,205.0,,,1.6,33.90234540343916,13.0,1.0,12.0,1
2023-12-01,openjs-foundation,206.0,,,4.5,52.70896604938272,11.0,0.0,11.0,1
2024-01-01,openjs-foundation,216.0,,,4.1,26.025796296296296,13.0,0.0,13.0,1
2024-02-01,openjs-foundation,281.0,,,3.1666666666666665,33.517642195767195,13.0,2.0,11.0,1
2024-03-01,openjs-foundation,299.0,,,2.0,21.351341435185184,18.0,1.0,17.0,1
2024-04-01,openjs-foundation,286.0,,,1.0,3.1371759259259258,8.0,4.0,4.0,1
2020-08-01,openmls,1.0,,,139.0,434.7096875,6.0,0.0,6.0,0
2020-09-01,openmls,18.0,,,74.0,114.9435056584362,7.0,0.0,7.0,0
2020-10-01,openmls,72.0,,,185.33333333333331,117.0532564484127,49.0,0.0,49.0,0
2020-11-01,openmls,74.0,,,105.33333333333331,334.1170304232804,33.0,0.0,33.0,0
2020-12-01,openmls,74.0,,,78.5,281.8690235690236,33.0,0.0,33.0,0
2021-01-01,openmls,65.0,,,45.0,308.8706092171717,20.0,0.0,20.0,0
2021-02-01,openmls,70.0,,,30.6,418.1085622427984,20.0,0.0,20.0,0
2021-03-01,openmls,73.0,,,25.5,398.1091956018519,17.0,0.0,17.0,0
2021-04-01,openmls,72.0,,,85.6,505.693912037037,15.0,0.0,15.0,0
2021-05-01,openmls,72.0,,1.0,53.0,299.5135734953704,15.0,0.0,15.0,0
2021-06-01,openmls,79.0,1.0,,129.0,156.46342096560846,9.0,0.0,9.0,0
2021-07-01,openmls,85.0,3.0,,101.5,162.73406018518517,12.0,0.0,12.0,0
2021-08-01,openmls,85.0,,,6.0,,4.0,0.0,4.0,0
2021-09-01,openmls,96.0,,,2.333333333333333,71.03803819444444,6.0,0.0,6.0,0
2021-10-01,openmls,107.0,,,85.75,166.22504557291666,18.0,0.0,18.0,0
2021-11-01,openmls,123.0,,,89.0,101.80388310185184,28.0,0.0,28.0,0
2021-12-01,openmls,125.0,,,182.2,112.09953843995513,55.0,0.0,55.0,0
2022-01-01,openmls,124.0,,,63.0,179.9841020447531,38.0,0.0,38.0,0
2022-02-01,openmls,108.0,1.0,,173.16666666666666,106.56730179398149,79.0,0.0,79.0,0
2022-03-01,openmls,109.0,,,9.5,237.3087037037037,4.0,0.0,4.0,0
2022-04-01,openmls,122.0,,,1.75,240.1108728780864,4.0,0.0,4.0,0
2022-05-01,openmls,126.0,,,1.0,243.59709780092592,2.0,0.0,2.0,0
2022-06-01,openmls,126.0,1.0,1.0,3.0,0.1352083333333333,7.0,0.0,7.0,0
2022-08-01,openmls,176.0,,,13.0,115.23469278381644,2.0,0.0,2.0,0
2022-09-01,openmls,177.0,,,16.333333333333332,61.19924768518519,3.0,0.0,3.0,0
2022-10-01,openmls,178.0,,,63.0,27.285965057319224,32.0,0.0,32.0,0
2022-11-01,openmls,153.0,,,52.285714285714285,161.50890046296297,34.0,0.0,34.0,1
2022-12-01,openmls,153.0,,,74.28571428571429,53.56429166666667,28.0,0.0,28.0,1
2023-01-01,openmls,186.0,,,118.0,38.5495916005291,36.0,0.0,36.0,1
2023-02-01,openmls,199.0,,,67.14285714285714,124.44316964285714,47.0,0.0,47.0,1
2023-03-01,openmls,206.0,,,52.6,134.22168402777777,20.0,0.0,20.0,1
2023-04-01,openmls,197.0,,,38.285714285714285,88.21235648148148,28.0,0.0,28.0,1
2023-05-01,openmls,188.0,,,20.0,77.963125,16.0,0.0,16.0,1
2023-06-01,openmls,191.0,,,12.0,74.04197530864198,12.0,0.0,12.0,0
2023-07-01,openmls,191.0,1.0,,6.4,0.6518402777777778,12.0,0.0,12.0,0
2023-08-01,openmls,189.0,,,35.75,0.0031828703703703,4.0,0.0,4.0,0
2023-09-01,openmls,188.0,,,6.8,2.806666666666666,9.0,0.0,9.0,0
2023-11-01,openmls,189.0,,,2.0,0.0206944444444444,8.0,1.0,7.0,0
2023-12-01,openmls,192.0,,,2.6666666666666665,66.4066087962963,1.0,0.0,1.0,0
2024-01-01,openmls,183.0,,,46.25,14.133775462962962,15.0,0.0,15.0,0
2024-02-01,openmls,181.0,,,29.75,18.46844618055556,15.0,0.0,15.0,0
2024-03-01,openmls,182.0,,,19.33333333333333,4.837934027777778,13.0,0.0,13.0,0
2024-04-01,openmls,181.0,,,60.25,5.581832561728395,21.0,4.0,17.0,0
2012-01-01,openpgpjs,26.0,,3.0,25.0,889.3683584104938,,,,0
2012-02-01,openpgpjs,26.0,,8.0,18.666666666666668,340.7277662037037,,,,0
2012-03-01,openpgpjs,28.0,,9.0,12.333333333333334,746.6076388888889,1.0,0.0,1.0,0
2012-04-01,openpgpjs,28.0,,4.0,22.88888888888889,633.8176273148148,2.0,0.0,2.0,0
2012-05-01,openpgpjs,28.0,,3.0,45.6,1.593275462962963,,,,0
2012-06-01,openpgpjs,29.0,,3.0,17.75,151.38327546296296,3.0,0.0,3.0,0
2012-08-01,openpgpjs,30.0,,8.0,15.333333333333334,255.32832175925927,1.0,0.0,1.0,0
2012-12-01,openpgpjs,33.0,,2.0,23.55555555555556,404.8274382716049,,,,0
2013-01-01,openpgpjs,34.0,,11.0,12.066666666666666,744.7278587962963,2.0,0.0,2.0,0
2013-02-01,openpgpjs,34.0,,7.0,22.2,0.2187152777777777,4.0,0.0,4.0,0
2013-03-01,openpgpjs,36.0,,7.0,39.0,1012.49875,,,,0
2013-04-01,openpgpjs,36.0,,4.0,48.333333333333336,598.10421875,4.0,0.0,4.0,0
2013-05-01,openpgpjs,37.0,,2.0,40.77777777777778,124.05229552469136,,,,0
2013-06-01,openpgpjs,39.0,,3.0,11.4,200.30699459876544,4.0,0.0,4.0,0
2013-07-01,openpgpjs,44.0,,2.0,7.0,577.7922723765432,,,,0
2013-08-01,openpgpjs,48.0,,5.0,9.2,571.1682337962962,4.0,0.0,4.0,0
2013-09-01,openpgpjs,52.0,,4.0,4.928571428571429,504.1954166666667,3.0,0.0,3.0,0
2013-10-01,openpgpjs,58.0,,4.0,26.214285714285715,436.7336291152264,8.0,0.0,8.0,0
2013-11-01,openpgpjs,60.0,,8.0,26.41176470588235,74.85053819444444,3.0,0.0,3.0,0
2013-12-01,openpgpjs,60.0,,6.0,81.8,0.1975462962962963,10.0,0.0,10.0,0
2014-01-01,openpgpjs,31.0,,4.0,104.8,173.77478587962963,12.0,0.0,12.0,0
2014-02-01,openpgpjs,36.0,,3.0,41.69230769230769,307.791424291939,10.0,0.0,10.0,0
2014-03-01,openpgpjs,39.0,,4.0,70.6,78.75161805555555,6.0,0.0,6.0,0
2014-04-01,openpgpjs,40.0,,4.0,31.625,420.1108410493827,5.0,0.0,5.0,0
2014-05-01,openpgpjs,39.0,,4.0,25.785714285714285,344.3000462962963,3.0,0.0,3.0,0
2014-06-01,openpgpjs,43.0,,4.0,35.93333333333333,551.4354726080247,4.0,0.0,4.0,0
2014-07-01,openpgpjs,47.0,2.0,3.0,27.08333333333333,654.800125,5.0,0.0,5.0,0
2014-08-01,openpgpjs,48.0,,6.0,24.88888888888889,885.8512789351852,2.0,0.0,2.0,0
2014-09-01,openpgpjs,50.0,,3.0,19.07692307692308,366.3106674382716,3.0,0.0,3.0,0
2014-10-01,openpgpjs,45.0,3.0,8.0,16.666666666666668,638.2921932870371,3.0,0.0,3.0,0
2014-11-01,openpgpjs,49.0,,1.0,18.466666666666665,444.53921527777777,3.0,0.0,3.0,0
2014-12-01,openpgpjs,50.0,1.0,4.0,17.153846153846153,558.1022993827161,4.0,0.0,4.0,0
2015-01-01,openpgpjs,54.0,,6.0,14.76923076923077,472.1349861111111,1.0,0.0,1.0,0
2015-02-01,openpgpjs,54.0,2.0,6.0,18.153846153846157,231.6759074074074,7.0,0.0,7.0,0
2015-03-01,openpgpjs,56.0,,4.0,16.6,626.2497453703704,5.0,0.0,5.0,0
2015-04-01,openpgpjs,58.0,,3.0,12.857142857142858,978.8392939814814,3.0,0.0,3.0,0
2015-05-01,openpgpjs,66.0,,1.0,5.25,377.1734100115741,2.0,0.0,2.0,0
2015-06-01,openpgpjs,71.0,,2.0,7.923076923076923,192.79937665343917,9.0,0.0,9.0,0
2015-07-01,openpgpjs,72.0,,5.0,10.181818181818182,75.0333487654321,1.0,0.0,1.0,0
2015-08-01,openpgpjs,75.0,,6.0,5.8125,124.3310625,4.0,0.0,4.0,0
2015-09-01,openpgpjs,77.0,,4.0,5.363636363636363,72.37379629629629,4.0,0.0,4.0,0
2015-10-01,openpgpjs,79.0,1.0,9.0,18.666666666666668,75.90671875,3.0,0.0,3.0,0
2015-11-01,openpgpjs,80.0,,3.0,5.5,406.1833726851852,6.0,0.0,6.0,0
2015-12-01,openpgpjs,84.0,,3.0,7.4,374.26800925925926,2.0,0.0,2.0,0
2016-01-01,openpgpjs,88.0,,5.0,19.846153846153847,331.6807595486111,9.0,0.0,9.0,0
2016-02-01,openpgpjs,81.0,1.0,4.0,48.27272727272727,693.7085725308642,8.0,0.0,8.0,0
2016-03-01,openpgpjs,35.0,,3.0,12.4375,477.5070003858025,5.0,0.0,5.0,0
2016-04-01,openpgpjs,38.0,,5.0,5.8,253.63176311728395,4.0,0.0,4.0,0
2016-05-01,openpgpjs,42.0,,3.0,7.0,435.1608726851852,5.0,0.0,5.0,0
2016-06-01,openpgpjs,43.0,,3.0,9.0,227.1864441872428,2.0,0.0,2.0,0
2016-07-01,openpgpjs,44.0,,5.0,10.5,622.3568248456791,1.0,0.0,1.0,0
2016-08-01,openpgpjs,46.0,,5.0,9.333333333333334,216.1868055555556,2.0,0.0,2.0,0
2016-09-01,openpgpjs,48.0,,2.0,3.875,977.4202970679012,1.0,0.0,1.0,0
2016-10-01,openpgpjs,45.0,,1.0,6.25,2.327743055555556,4.0,0.0,4.0,0
2016-11-01,openpgpjs,50.0,,3.0,3.333333333333333,382.373080632716,1.0,0.0,1.0,0
2016-12-01,openpgpjs,54.0,,4.0,8.777777777777779,399.67265625,2.0,0.0,2.0,0
2017-01-01,openpgpjs,54.0,,4.0,5.0,226.27618344907407,7.0,0.0,7.0,0
2017-02-01,openpgpjs,54.0,,3.0,8.818181818181818,178.87324305555555,3.0,1.0,2.0,0
2017-03-01,openpgpjs,58.0,2.0,2.0,11.666666666666666,287.8672063078704,6.0,0.0,6.0,0
2017-04-01,openpgpjs,62.0,,7.0,4.0,732.7504884259259,4.0,0.0,4.0,0
2017-05-01,openpgpjs,67.0,,2.0,4.0,619.0516280864198,1.0,0.0,1.0,0
2017-06-01,openpgpjs,68.0,,,4.4,19.388530092592596,1.0,0.0,1.0,0
2017-07-01,openpgpjs,67.0,,4.0,41.266666666666666,436.43743827160495,7.0,0.0,7.0,0
2017-08-01,openpgpjs,69.0,,,4.5,79.24362433862434,2.0,0.0,2.0,0
2017-09-01,openpgpjs,72.0,,1.0,4.0,202.83058186026932,2.0,0.0,2.0,0
2017-10-01,openpgpjs,75.0,,2.0,2.0,122.44274691358024,3.0,0.0,3.0,0
2017-11-01,openpgpjs,75.0,,,16.0,264.48028935185187,4.0,0.0,4.0,0
2017-12-01,openpgpjs,76.0,,1.0,18.125,33.93987654320988,3.0,0.0,3.0,0
2018-01-01,openpgpjs,82.0,,3.0,51.57142857142857,118.5796412037037,5.0,0.0,5.0,0
2018-02-01,openpgpjs,74.0,,2.0,89.0,107.98189197530864,13.0,0.0,13.0,0
2018-03-01,openpgpjs,72.0,4.0,2.0,58.625,225.19998533950616,10.0,0.0,10.0,0
2018-04-01,openpgpjs,60.0,5.0,2.0,69.5,278.3066941550926,10.0,1.0,9.0,0
2018-05-01,openpgpjs,58.0,2.0,1.0,39.09090909090909,112.0348292824074,9.0,0.0,9.0,0
2018-06-01,openpgpjs,64.0,,,28.142857142857142,289.7482523148148,2.0,0.0,2.0,0
2018-07-01,openpgpjs,68.0,3.0,6.0,38.57142857142857,108.50400752314816,9.0,0.0,9.0,0
2018-08-01,openpgpjs,67.0,3.0,3.0,11.5,133.51630787037038,2.0,0.0,2.0,0
2018-09-01,openpgpjs,67.0,3.0,3.0,14.6,28.83849537037037,7.0,0.0,7.0,0
2018-10-01,openpgpjs,73.0,2.0,3.0,16.4,165.68277520576132,11.0,0.0,11.0,0
2018-11-01,openpgpjs,50.0,2.0,1.0,12.9,16.06919174382716,9.0,0.0,9.0,0
2018-12-01,openpgpjs,55.0,1.0,3.0,22.142857142857142,38.82025462962963,11.0,0.0,11.0,0
2019-01-01,openpgpjs,54.0,5.0,2.0,28.11764705882353,191.37605758101853,12.0,0.0,12.0,0
2019-02-01,openpgpjs,54.0,4.0,1.0,25.285714285714285,53.91998070987654,7.0,0.0,7.0,0
2019-03-01,openpgpjs,57.0,1.0,5.0,6.0,14.015260416666669,3.0,0.0,3.0,0
2019-04-01,openpgpjs,52.0,,,5.25,60.73914351851852,5.0,0.0,5.0,0
2019-05-01,openpgpjs,52.0,3.0,4.0,26.25,171.72554932336183,6.0,0.0,6.0,0
2019-06-01,openpgpjs,56.0,3.0,,11.714285714285714,159.3525597993827,7.0,0.0,7.0,0
2019-07-01,openpgpjs,60.0,,2.0,4.428571428571429,201.08861754115227,9.0,0.0,9.0,0
2019-08-01,openpgpjs,65.0,1.0,1.0,17.5,290.7905243945869,10.0,0.0,10.0,0
2019-09-01,openpgpjs,71.0,2.0,,10.666666666666666,228.87977430555557,9.0,0.0,9.0,0
2019-10-01,openpgpjs,78.0,,3.0,9.166666666666666,145.9133644386574,5.0,0.0,5.0,0
2019-11-01,openpgpjs,79.0,1.0,,77.85714285714286,225.71163483796295,5.0,0.0,5.0,0
2019-12-01,openpgpjs,83.0,2.0,1.0,17.5,77.8494191919192,4.0,0.0,4.0,0
2020-01-01,openpgpjs,82.0,2.0,1.0,21.875,112.07533998842592,6.0,0.0,6.0,0
2020-02-01,openpgpjs,78.0,4.0,1.0,42.0,8.638146219135802,6.0,0.0,6.0,0
2020-03-01,openpgpjs,77.0,,1.0,5.6,11.065555555555555,13.0,0.0,13.0,0
2020-04-01,openpgpjs,57.0,3.0,3.0,37.25,131.56097337962962,9.0,0.0,9.0,0
2020-05-01,openpgpjs,60.0,,2.0,45.2,96.39251736111112,8.0,0.0,8.0,0
2020-06-01,openpgpjs,64.0,,3.0,22.5,139.6593287037037,3.0,0.0,3.0,0
2020-07-01,openpgpjs,70.0,3.0,3.0,14.666666666666666,90.7393125,9.0,0.0,9.0,0
2020-08-01,openpgpjs,75.0,,1.0,14.0,130.43063802083333,5.0,0.0,5.0,0
2020-09-01,openpgpjs,78.0,1.0,1.0,15.666666666666666,146.7911574074074,10.0,0.0,10.0,0
2020-10-01,openpgpjs,80.0,,1.0,1.0,156.384737654321,1.0,0.0,1.0,0
2020-11-01,openpgpjs,75.0,,3.0,13.5,14.858430886243386,7.0,0.0,7.0,0
2020-12-01,openpgpjs,76.0,1.0,1.0,18.25,22.400952932098765,10.0,0.0,10.0,0
2021-01-01,openpgpjs,79.0,1.0,1.0,25.5,15.07158950617284,2.0,0.0,2.0,0
2021-02-01,openpgpjs,32.0,1.0,4.0,115.5,2.160929783950617,16.0,0.0,16.0,0
2021-03-01,openpgpjs,28.0,1.0,1.0,84.8,7.033520833333333,12.0,0.0,12.0,0
2021-04-01,openpgpjs,28.0,1.0,,24.0,61.030783179012346,6.0,0.0,6.0,0
2021-05-01,openpgpjs,24.0,1.0,,27.8,9.065859375,8.0,0.0,8.0,0
2021-06-01,openpgpjs,20.0,,1.0,35.75,17.573835648148147,21.0,0.0,21.0,0
2021-07-01,openpgpjs,17.0,2.0,,21.571428571428573,2.070449608262108,13.0,0.0,13.0,0
2021-08-01,openpgpjs,17.0,1.0,,55.0,2.721828703703704,5.0,0.0,5.0,0
2021-09-01,openpgpjs,18.0,1.0,,23.666666666666668,61.98923611111111,5.0,0.0,5.0,0
2021-10-01,openpgpjs,16.0,,,49.8,9.19150462962963,3.0,0.0,3.0,0
2021-11-01,openpgpjs,16.0,1.0,,32.6,14.627638888888889,6.0,0.0,6.0,0
2021-12-01,openpgpjs,17.0,,1.0,14.555555555555555,64.68244984567902,5.0,0.0,5.0,0
2022-01-01,openpgpjs,17.0,1.0,1.0,38.8,3.609326388888889,2.0,0.0,2.0,0
2022-02-01,openpgpjs,22.0,,1.0,10.8,105.94111304012344,7.0,0.0,7.0,0
2022-03-01,openpgpjs,21.0,2.0,,50.0,,6.0,0.0,6.0,0
2022-04-01,openpgpjs,22.0,,1.0,,184.45351080246917,,,,0
2022-05-01,openpgpjs,20.0,,,10.333333333333334,4.366766975308642,4.0,0.0,4.0,0
2022-06-01,openpgpjs,20.0,2.0,2.0,23.0,101.8825625,4.0,0.0,4.0,0
2022-07-01,openpgpjs,20.0,,1.0,2.0,0.0168923611111111,3.0,0.0,3.0,0
2022-08-01,openpgpjs,20.0,1.0,,29.8,0.0854398148148148,7.0,0.0,7.0,0
2022-09-01,openpgpjs,22.0,1.0,,10.0,,5.0,1.0,4.0,0
2022-10-01,openpgpjs,22.0,,1.0,2.75,5.593186728395062,3.0,0.0,3.0,0
2022-11-01,openpgpjs,22.0,,1.0,6.666666666666667,3.541846064814815,3.0,0.0,3.0,1
2022-12-01,openpgpjs,23.0,,2.0,293.0,157.52481481481482,3.0,0.0,3.0,1
2023-01-01,openpgpjs,24.0,,1.0,57.16666666666666,18.059641203703706,10.0,0.0,10.0,1
2023-02-01,openpgpjs,24.0,2.0,2.0,61.0,0.8447453703703703,11.0,0.0,11.0,1
2023-03-01,openpgpjs,27.0,,,51.25,0.4200848765432098,8.0,1.0,7.0,1
2023-04-01,openpgpjs,28.0,1.0,1.0,28.88888888888889,20.263402777777777,7.0,2.0,5.0,1
