org_name,commit_month,avg_commits_per_contributor
prefix-dev,2024-04-01,22.71372549019608
pyca,2012-02-01,26.0
pyca,2012-03-01,9.0
pyca,2012-04-01,3.0
pyca,2012-09-01,1.0
pyca,2013-02-01,77.5
pyca,2013-03-01,36.75
pyca,2013-04-01,7.0
pyca,2013-05-01,46.0
pyca,2013-08-01,86.0
pyca,2013-09-01,75.8
pyca,2013-10-01,191.9090909090909
pyca,2013-11-01,67.75
pyca,2013-12-01,76.375
pyca,2014-01-01,62.583333333333336
pyca,2014-02-01,34.80952380952381
pyca,2014-03-01,74.35
pyca,2014-04-01,31.77777777777778
pyca,2014-05-01,31.0
pyca,2014-06-01,35.888888888888886
pyca,2014-07-01,20.285714285714285
pyca,2014-08-01,11.11111111111111
pyca,2014-09-01,26.0
pyca,2014-10-01,63.7
pyca,2014-11-01,196.9
pyca,2014-12-01,32.083333333333336
pyca,2015-01-01,21.5
pyca,2015-02-01,34.4
pyca,2015-03-01,43.18181818181818
pyca,2015-04-01,20.5
pyca,2015-05-01,31.38888888888889
pyca,2015-06-01,24.2
pyca,2015-07-01,33.875
pyca,2015-08-01,24.5
pyca,2015-09-01,23.5
pyca,2015-10-01,25.133333333333333
pyca,2015-11-01,18.0
pyca,2015-12-01,41.4
pyca,2016-01-01,49.69230769230769
pyca,2016-02-01,16.142857142857142
pyca,2016-03-01,46.333333333333336
pyca,2016-04-01,5.4
pyca,2016-05-01,5.333333333333333
pyca,2016-06-01,25.4
pyca,2016-07-01,9.0
pyca,2016-08-01,7.333333333333333
pyca,2016-09-01,11.375
pyca,2016-10-01,3.857142857142857
pyca,2016-11-01,13.785714285714286
pyca,2016-12-01,9.333333333333334
pyca,2017-01-01,24.384615384615383
pyca,2017-02-01,8.909090909090908
pyca,2017-03-01,65.125
pyca,2017-04-01,20.285714285714285
pyca,2017-05-01,36.25
pyca,2017-06-01,31.09090909090909
pyca,2017-07-01,36.4
pyca,2017-08-01,9.0
pyca,2017-09-01,88.8
pyca,2017-10-01,25.75
pyca,2017-11-01,9.428571428571429
pyca,2017-12-01,15.0
pyca,2018-01-01,5.375
pyca,2018-02-01,20.11111111111111
pyca,2018-03-01,6.666666666666667
pyca,2018-04-01,4.384615384615385
pyca,2018-05-01,13.545454545454545
pyca,2018-06-01,5.444444444444445
pyca,2018-07-01,14.75
pyca,2018-08-01,14.222222222222221
pyca,2018-09-01,16.25
pyca,2018-10-01,13.4
pyca,2018-11-01,23.0
pyca,2018-12-01,15.727272727272727
pyca,2019-01-01,22.555555555555557
pyca,2019-02-01,19.333333333333332
pyca,2019-03-01,6.25
pyca,2019-04-01,4.857142857142857
pyca,2019-05-01,37.4
pyca,2019-06-01,35.42857142857143
pyca,2019-07-01,8.571428571428571
pyca,2019-08-01,2.0
pyca,2019-09-01,17.333333333333332
pyca,2019-10-01,5.5
pyca,2019-11-01,9.0
pyca,2019-12-01,4.25
pyca,2020-01-01,6.2
pyca,2020-02-01,11.0
pyca,2020-03-01,8.777777777777779
pyca,2020-04-01,39.4
pyca,2020-05-01,8.727272727272727
pyca,2020-06-01,5.555555555555555
pyca,2020-07-01,39.166666666666664
pyca,2020-08-01,25.083333333333332
pyca,2020-09-01,11.75
pyca,2020-10-01,14.272727272727273
pyca,2020-11-01,14.88888888888889
pyca,2020-12-01,84.33333333333333
pyca,2021-01-01,22.5
pyca,2021-02-01,17.2
pyca,2021-03-01,23.857142857142858
pyca,2021-04-01,14.0
pyca,2021-05-01,19.25
pyca,2021-06-01,13.88888888888889
pyca,2021-07-01,20.4
pyca,2021-08-01,24.636363636363637
pyca,2021-09-01,14.909090909090908
pyca,2021-10-01,28.833333333333332
pyca,2021-11-01,36.0
pyca,2021-12-01,44.833333333333336
pyca,2022-01-01,25.5
pyca,2022-02-01,13.1
pyca,2022-03-01,15.222222222222221
pyca,2022-04-01,21.09090909090909
pyca,2022-05-01,25.3
pyca,2022-06-01,9.7
pyca,2022-07-01,14.88888888888889
pyca,2022-08-01,13.636363636363637
pyca,2022-09-01,22.22222222222222
pyca,2022-10-01,24.428571428571427
pyca,2022-11-01,13.222222222222221
pyca,2022-12-01,20.928571428571427
pyca,2023-01-01,98.75
pyca,2023-02-01,26.181818181818183
pyca,2023-03-01,51.916666666666664
pyca,2023-04-01,96.0
pyca,2023-05-01,33.5
pyca,2023-06-01,45.3
pyca,2023-07-01,23.09090909090909
pyca,2023-08-01,31.545454545454547
pyca,2023-09-01,29.77777777777778
pyca,2023-10-01,33.714285714285715
pyca,2023-11-01,34.333333333333336
pyca,2023-12-01,29.6
pyca,2024-01-01,45.333333333333336
pyca,2024-02-01,57.5
pyca,2024-03-01,30.875
pyca,2024-04-01,37.285714285714285
qos-ch,2012-01-01,6.666666666666667
qos-ch,2012-02-01,6.5
qos-ch,2012-03-01,33.0
qos-ch,2012-04-01,14.714285714285714
qos-ch,2012-05-01,42.0
qos-ch,2012-06-01,89.1
qos-ch,2012-07-01,71.875
qos-ch,2012-08-01,38.5
qos-ch,2012-09-01,31.625
qos-ch,2012-10-01,7.75
qos-ch,2012-11-01,33.0
qos-ch,2012-12-01,39.75
qos-ch,2013-01-01,3.9
qos-ch,2013-02-01,12.88888888888889
qos-ch,2013-03-01,55.3
qos-ch,2013-04-01,171.76923076923077
qos-ch,2013-05-01,33.5
qos-ch,2013-06-01,14.2
qos-ch,2013-07-01,11.625
qos-ch,2013-08-01,2.0
qos-ch,2013-09-01,4.615384615384615
qos-ch,2013-10-01,5.888888888888889
qos-ch,2013-11-01,15.666666666666666
qos-ch,2013-12-01,9.5
qos-ch,2014-01-01,3.75
qos-ch,2014-02-01,26.714285714285715
qos-ch,2014-03-01,18.857142857142858
qos-ch,2014-04-01,12.545454545454545
qos-ch,2014-05-01,25.25
qos-ch,2014-06-01,10.0
qos-ch,2014-07-01,2.0
qos-ch,2014-08-01,4.5
qos-ch,2014-09-01,7.333333333333333
qos-ch,2014-10-01,2.0
qos-ch,2014-11-01,5.0
qos-ch,2014-12-01,109.66666666666667
qos-ch,2015-01-01,8.777777777777779
qos-ch,2015-02-01,18.666666666666668
qos-ch,2015-03-01,42.1
qos-ch,2015-04-01,8.0
qos-ch,2015-05-01,2.0
qos-ch,2015-06-01,5.75
qos-ch,2015-07-01,7.6
qos-ch,2015-09-01,19.0
qos-ch,2015-10-01,11.0
qos-ch,2015-11-01,32.25
qos-ch,2015-12-01,8.666666666666666
qos-ch,2016-01-01,21.333333333333332
qos-ch,2016-02-01,325.0
qos-ch,2016-03-01,94.0
qos-ch,2016-04-01,34.8
qos-ch,2016-05-01,9.75
qos-ch,2016-06-01,22.5
qos-ch,2016-07-01,1.0
qos-ch,2016-11-01,27.0
qos-ch,2016-12-01,40.333333333333336
qos-ch,2017-01-01,46.0
qos-ch,2017-02-01,98.66666666666667
qos-ch,2017-03-01,54.166666666666664
qos-ch,2017-04-01,58.5
qos-ch,2017-06-01,7.75
qos-ch,2017-10-01,26.0
qos-ch,2017-11-01,8.5
qos-ch,2017-12-01,154.0
qos-ch,2018-01-01,185.0
qos-ch,2018-02-01,135.5
qos-ch,2018-03-01,22.25
qos-ch,2018-04-01,1.0
qos-ch,2018-05-01,2.0
qos-ch,2018-07-01,86.0
qos-ch,2018-08-01,30.0
qos-ch,2018-09-01,24.0
qos-ch,2019-02-01,62.5
qos-ch,2019-03-01,20.5
qos-ch,2019-04-01,227.0
qos-ch,2019-05-01,3.0
qos-ch,2019-06-01,90.0
qos-ch,2019-07-01,12.333333333333334
qos-ch,2019-08-01,47.0
qos-ch,2019-09-01,61.0
qos-ch,2019-10-01,64.0
qos-ch,2019-11-01,24.0
qos-ch,2019-12-01,8.5
qos-ch,2020-01-01,4.0
qos-ch,2020-02-01,2.0
qos-ch,2020-03-01,14.0
qos-ch,2020-07-01,2.0
qos-ch,2020-08-01,2.5
qos-ch,2020-10-01,1.0
qos-ch,2021-02-01,4.0
qos-ch,2021-03-01,2.0
qos-ch,2021-06-01,121.0
qos-ch,2021-07-01,422.0
qos-ch,2021-08-01,144.0
qos-ch,2021-09-01,75.0
qos-ch,2021-10-01,6.0
qos-ch,2021-11-01,10.0
qos-ch,2021-12-01,125.33333333333333
qos-ch,2022-01-01,223.22222222222223
qos-ch,2022-02-01,39.0
qos-ch,2022-03-01,23.5
qos-ch,2022-04-01,27.428571428571427
qos-ch,2022-05-01,104.6
qos-ch,2022-06-01,54.666666666666664
qos-ch,2022-07-01,38.4
qos-ch,2022-08-01,68.6
qos-ch,2022-09-01,86.125
qos-ch,2022-10-01,114.25
qos-ch,2022-11-01,97.2
qos-ch,2022-12-01,23.333333333333332
qos-ch,2023-01-01,9.666666666666666
qos-ch,2023-02-01,1.6666666666666667
qos-ch,2023-03-01,46.333333333333336
qos-ch,2023-04-01,13.6
qos-ch,2023-05-01,58.0
qos-ch,2023-06-01,57.0
qos-ch,2023-07-01,20.0
qos-ch,2023-08-01,44.666666666666664
qos-ch,2023-09-01,33.0
qos-ch,2023-10-01,1.0
qos-ch,2023-11-01,65.0
qos-ch,2023-12-01,30.0
qos-ch,2024-01-01,218.0
qos-ch,2024-02-01,109.0
qos-ch,2024-03-01,94.0
qos-ch,2024-04-01,51.0
rubygems,2012-01-01,30.8
rubygems,2012-02-01,25.833333333333332
rubygems,2012-03-01,111.36363636363636
rubygems,2012-04-01,22.863636363636363
rubygems,2012-05-01,20.28
rubygems,2012-06-01,24.894736842105264
rubygems,2012-07-01,20.1
rubygems,2012-08-01,26.12
rubygems,2012-09-01,21.652173913043477
rubygems,2012-10-01,24.533333333333335
rubygems,2012-11-01,28.733333333333334
rubygems,2012-12-01,23.87878787878788
rubygems,2013-01-01,24.367346938775512
rubygems,2013-02-01,32.351851851851855
rubygems,2013-03-01,40.13333333333333
rubygems,2013-04-01,26.517241379310345
rubygems,2013-05-01,14.8125
rubygems,2013-06-01,20.333333333333332
rubygems,2013-07-01,21.408163265306122
rubygems,2013-08-01,22.57894736842105
rubygems,2013-09-01,25.0
rubygems,2013-10-01,25.795454545454547
rubygems,2013-11-01,35.86842105263158
rubygems,2013-12-01,20.666666666666668
rubygems,2014-01-01,33.30952380952381
rubygems,2014-02-01,16.710526315789473
rubygems,2014-03-01,13.8
rubygems,2014-04-01,19.515151515151516
rubygems,2014-05-01,15.27659574468085
rubygems,2014-06-01,39.611111111111114
rubygems,2014-07-01,66.0625
rubygems,2014-08-01,34.3448275862069
rubygems,2014-09-01,16.18918918918919
rubygems,2014-10-01,35.18421052631579
rubygems,2014-11-01,35.07692307692308
rubygems,2014-12-01,31.03846153846154
rubygems,2015-01-01,27.517241379310345
rubygems,2015-02-01,30.076923076923077
rubygems,2015-03-01,41.57377049180328
rubygems,2015-04-01,17.892857142857142
rubygems,2015-05-01,22.54
rubygems,2015-06-01,27.12727272727273
rubygems,2015-07-01,43.833333333333336
rubygems,2015-08-01,25.428571428571427
rubygems,2015-09-01,17.72222222222222
rubygems,2015-10-01,18.311475409836067
rubygems,2015-11-01,36.166666666666664
rubygems,2015-12-01,45.92
rubygems,2016-01-01,32.68518518518518
rubygems,2016-02-01,18.125
rubygems,2016-03-01,19.366666666666667
rubygems,2016-04-01,56.73170731707317
rubygems,2016-05-01,45.148148148148145
rubygems,2016-06-01,50.12820512820513
rubygems,2016-07-01,73.0
rubygems,2016-08-01,109.86363636363636
rubygems,2016-09-01,44.425
rubygems,2016-10-01,18.425531914893618
rubygems,2016-11-01,24.926829268292682
rubygems,2016-12-01,30.25
rubygems,2017-01-01,51.88095238095238
rubygems,2017-02-01,33.78048780487805
rubygems,2017-03-01,45.82051282051282
rubygems,2017-04-01,68.68571428571428
rubygems,2017-05-01,66.58823529411765
rubygems,2017-06-01,56.75
rubygems,2017-07-01,54.0
rubygems,2017-08-01,63.875
rubygems,2017-09-01,33.68571428571428
rubygems,2017-10-01,36.65625
rubygems,2017-11-01,10.090909090909092
rubygems,2017-12-01,17.939393939393938
rubygems,2018-01-01,26.1
rubygems,2018-02-01,19.6046511627907
rubygems,2018-03-01,21.21951219512195
rubygems,2018-04-01,12.162162162162161
rubygems,2018-05-01,21.03030303030303
rubygems,2018-06-01,49.54054054054054
rubygems,2018-07-01,24.964285714285715
rubygems,2018-08-01,19.29032258064516
rubygems,2018-09-01,19.848484848484848
rubygems,2018-10-01,38.608695652173914
rubygems,2018-11-01,68.54054054054055
rubygems,2018-12-01,14.833333333333334
rubygems,2019-01-01,31.761904761904763
rubygems,2019-02-01,130.47619047619048
rubygems,2019-03-01,45.30769230769231
rubygems,2019-04-01,57.06896551724138
rubygems,2019-05-01,22.166666666666668
rubygems,2019-06-01,24.714285714285715
rubygems,2019-07-01,20.43243243243243
rubygems,2019-08-01,91.29268292682927
rubygems,2019-09-01,29.285714285714285
rubygems,2019-10-01,62.27777777777778
rubygems,2019-11-01,28.928571428571427
rubygems,2019-12-01,26.307692307692307
rubygems,2020-01-01,67.17857142857143
rubygems,2020-02-01,19.464285714285715
rubygems,2020-03-01,33.39393939393939
rubygems,2020-04-01,85.11111111111111
rubygems,2020-05-01,107.03030303030303
rubygems,2020-06-01,36.14705882352941
rubygems,2020-07-01,68.87096774193549
rubygems,2020-08-01,15.16
rubygems,2020-09-01,62.142857142857146
rubygems,2020-10-01,48.25
rubygems,2020-11-01,16.272727272727273
rubygems,2020-12-01,123.18181818181819
rubygems,2021-01-01,327.84
rubygems,2021-02-01,78.08695652173913
rubygems,2021-03-01,19.333333333333332
rubygems,2021-04-01,70.88
rubygems,2021-05-01,33.65
rubygems,2021-06-01,29.666666666666668
rubygems,2021-07-01,23.31578947368421
rubygems,2021-08-01,20.75
rubygems,2021-09-01,10.25
rubygems,2021-10-01,118.36
rubygems,2021-11-01,30.157894736842106
rubygems,2021-12-01,31.217391304347824
rubygems,2022-01-01,48.5
rubygems,2022-02-01,15.055555555555555
rubygems,2022-03-01,110.52
rubygems,2022-04-01,30.36842105263158
rubygems,2022-05-01,18.76
rubygems,2022-06-01,35.06896551724138
rubygems,2022-07-01,471.42857142857144
rubygems,2022-08-01,32.69230769230769
rubygems,2022-09-01,28.36
rubygems,2022-10-01,18.75
rubygems,2022-11-01,12.869565217391305
rubygems,2022-12-01,116.75
rubygems,2023-01-01,35.70967741935484
rubygems,2023-02-01,31.57894736842105
rubygems,2023-03-01,89.83870967741936
rubygems,2023-04-01,172.47619047619048
rubygems,2023-05-01,30.136363636363637
rubygems,2023-06-01,29.82608695652174
rubygems,2023-07-01,24.642857142857142
rubygems,2023-08-01,30.142857142857142
rubygems,2023-09-01,28.5
rubygems,2023-10-01,80.77777777777777
rubygems,2023-11-01,24.208333333333332
rubygems,2023-12-01,61.84
rubygems,2024-01-01,33.333333333333336
rubygems,2024-02-01,27.48
rubygems,2024-03-01,13.0
rubygems,2024-04-01,17.727272727272727
rubygems,2012-01-01,30.8
rubygems,2012-02-01,25.833333333333332
rubygems,2012-03-01,111.36363636363636
rubygems,2012-04-01,22.863636363636363
rubygems,2012-05-01,20.28
rubygems,2012-06-01,24.894736842105264
rubygems,2012-07-01,20.1
rubygems,2012-08-01,26.12
rubygems,2012-09-01,21.652173913043477
rubygems,2012-10-01,24.533333333333335
rubygems,2012-11-01,28.733333333333334
rubygems,2012-12-01,23.87878787878788
rubygems,2013-01-01,24.367346938775512
rubygems,2013-02-01,32.351851851851855
rubygems,2013-03-01,40.13333333333333
rubygems,2013-04-01,26.517241379310345
rubygems,2013-05-01,14.8125
rubygems,2013-06-01,20.333333333333332
rubygems,2013-07-01,21.408163265306122
rubygems,2013-08-01,22.57894736842105
rubygems,2013-09-01,25.0
rubygems,2013-10-01,25.795454545454547
rubygems,2013-11-01,35.86842105263158
rubygems,2013-12-01,20.666666666666668
rubygems,2014-01-01,33.30952380952381
rubygems,2014-02-01,16.710526315789473
rubygems,2014-03-01,13.8
rubygems,2014-04-01,19.515151515151516
rubygems,2014-05-01,15.27659574468085
rubygems,2014-06-01,39.611111111111114
rubygems,2014-07-01,66.0625
rubygems,2014-08-01,34.3448275862069
rubygems,2014-09-01,16.18918918918919
rubygems,2014-10-01,35.18421052631579
rubygems,2014-11-01,35.07692307692308
rubygems,2014-12-01,31.03846153846154
rubygems,2015-01-01,27.517241379310345
rubygems,2015-02-01,30.076923076923077
rubygems,2015-03-01,41.57377049180328
rubygems,2015-04-01,17.892857142857142
rubygems,2015-05-01,22.54
rubygems,2015-06-01,27.12727272727273
rubygems,2015-07-01,43.833333333333336
rubygems,2015-08-01,25.428571428571427
rubygems,2015-09-01,17.72222222222222
rubygems,2015-10-01,18.311475409836067
rubygems,2015-11-01,36.166666666666664
rubygems,2015-12-01,45.92
rubygems,2016-01-01,32.68518518518518
rubygems,2016-02-01,18.125
rubygems,2016-03-01,19.366666666666667
rubygems,2016-04-01,56.73170731707317
rubygems,2016-05-01,45.148148148148145
rubygems,2016-06-01,50.12820512820513
rubygems,2016-07-01,73.0
rubygems,2016-08-01,109.86363636363636
rubygems,2016-09-01,44.425
rubygems,2016-10-01,18.425531914893618
rubygems,2016-11-01,24.926829268292682
rubygems,2016-12-01,30.25
rubygems,2017-01-01,51.88095238095238
rubygems,2017-02-01,33.78048780487805
rubygems,2017-03-01,45.82051282051282
rubygems,2017-04-01,68.68571428571428
rubygems,2017-05-01,66.58823529411765
rubygems,2017-06-01,56.75
rubygems,2017-07-01,54.0
rubygems,2017-08-01,63.875
rubygems,2017-09-01,33.68571428571428
rubygems,2017-10-01,36.65625
rubygems,2017-11-01,10.090909090909092
rubygems,2017-12-01,17.939393939393938
rubygems,2018-01-01,26.1
rubygems,2018-02-01,19.6046511627907
rubygems,2018-03-01,21.21951219512195
rubygems,2018-04-01,12.162162162162161
rubygems,2018-05-01,21.03030303030303
rubygems,2018-06-01,49.54054054054054
rubygems,2018-07-01,24.964285714285715
rubygems,2018-08-01,19.29032258064516
rubygems,2018-09-01,19.848484848484848
rubygems,2018-10-01,38.608695652173914
rubygems,2018-11-01,68.54054054054055
rubygems,2018-12-01,14.833333333333334
rubygems,2019-01-01,31.761904761904763
rubygems,2019-02-01,130.47619047619048
rubygems,2019-03-01,45.30769230769231
rubygems,2019-04-01,57.06896551724138
rubygems,2019-05-01,22.166666666666668
rubygems,2019-06-01,24.714285714285715
rubygems,2019-07-01,20.43243243243243
rubygems,2019-08-01,91.29268292682927
rubygems,2019-09-01,29.285714285714285
rubygems,2019-10-01,62.27777777777778
rubygems,2019-11-01,28.928571428571427
rubygems,2019-12-01,26.307692307692307
rubygems,2020-01-01,67.17857142857143
rubygems,2020-02-01,19.464285714285715
rubygems,2020-03-01,33.39393939393939
rubygems,2020-04-01,85.11111111111111
rubygems,2020-05-01,107.03030303030303
rubygems,2020-06-01,36.14705882352941
rubygems,2020-07-01,68.87096774193549
rubygems,2020-08-01,15.16
rubygems,2020-09-01,62.142857142857146
rubygems,2020-10-01,48.25
rubygems,2020-11-01,16.272727272727273
rubygems,2020-12-01,123.18181818181819
rubygems,2021-01-01,327.84
rubygems,2021-02-01,78.08695652173913
rubygems,2021-03-01,19.333333333333332
rubygems,2021-04-01,70.88
rubygems,2021-05-01,33.65
rubygems,2021-06-01,29.666666666666668
rubygems,2021-07-01,23.31578947368421
rubygems,2021-08-01,20.75
rubygems,2021-09-01,10.25
rubygems,2021-10-01,118.36
rubygems,2021-11-01,30.157894736842106
rubygems,2021-12-01,31.217391304347824
rubygems,2022-01-01,48.5
rubygems,2022-02-01,15.055555555555555
rubygems,2022-03-01,110.52
rubygems,2022-04-01,30.36842105263158
rubygems,2022-05-01,18.76
rubygems,2022-06-01,35.06896551724138
rubygems,2022-07-01,471.42857142857144
rubygems,2022-08-01,32.69230769230769
rubygems,2022-09-01,28.36
rubygems,2022-10-01,18.75
rubygems,2022-11-01,12.869565217391305
rubygems,2022-12-01,116.75
rubygems,2023-01-01,35.70967741935484
rubygems,2023-02-01,31.57894736842105
rubygems,2023-03-01,89.83870967741936
rubygems,2023-04-01,172.47619047619048
rubygems,2023-05-01,30.136363636363637
rubygems,2023-06-01,29.82608695652174
rubygems,2023-07-01,24.642857142857142
rubygems,2023-08-01,30.142857142857142
rubygems,2023-09-01,28.5
rubygems,2023-10-01,80.77777777777777
rubygems,2023-11-01,24.208333333333332
rubygems,2023-12-01,61.84
rubygems,2024-01-01,33.333333333333336
rubygems,2024-02-01,27.48
rubygems,2024-03-01,13.0
rubygems,2024-04-01,17.727272727272727
rustls,2014-06-01,218.2
rustls,2014-07-01,137.66666666666666
rustls,2014-08-01,57.2
rustls,2014-09-01,58.666666666666664
rustls,2014-10-01,51.25
rustls,2014-11-01,66.33333333333333
rustls,2014-12-01,82.4
rustls,2015-01-01,90.0
rustls,2015-02-01,140.5
rustls,2015-03-01,103.75
rustls,2015-04-01,117.2
rustls,2015-05-01,109.0
rustls,2015-06-01,81.14285714285714
rustls,2015-07-01,43.5
rustls,2015-08-01,57.57142857142857
rustls,2015-09-01,42.375
rustls,2015-10-01,48.375
rustls,2015-11-01,145.85714285714286
rustls,2015-12-01,75.125
rustls,2016-01-01,90.25
rustls,2016-02-01,24.444444444444443
rustls,2016-03-01,316.75
rustls,2016-04-01,20.6
rustls,2016-05-01,53.0
rustls,2016-06-01,69.27272727272727
rustls,2016-07-01,57.05882352941177
rustls,2016-08-01,110.72727272727273
rustls,2016-09-01,143.4
rustls,2016-10-01,84.07692307692308
rustls,2016-11-01,77.6875
rustls,2016-12-01,106.07692307692308
rustls,2017-01-01,55.642857142857146
rustls,2017-02-01,52.8
rustls,2017-03-01,75.6
rustls,2017-04-01,62.666666666666664
rustls,2017-05-01,73.52380952380952
rustls,2017-06-01,24.666666666666668
rustls,2017-07-01,301.7692307692308
rustls,2017-08-01,54.46666666666667
rustls,2017-09-01,74.06666666666666
rustls,2017-10-01,56.470588235294116
rustls,2017-11-01,61.833333333333336
rustls,2017-12-01,106.72727272727273
rustls,2018-01-01,28.875
rustls,2018-02-01,17.0
rustls,2018-03-01,24.125
rustls,2018-04-01,32.84615384615385
rustls,2018-05-01,141.36363636363637
rustls,2018-06-01,19.923076923076923
rustls,2018-07-01,19.055555555555557
rustls,2018-08-01,43.90909090909091
rustls,2018-09-01,36.77777777777778
rustls,2018-10-01,11.444444444444445
rustls,2018-11-01,75.26666666666667
rustls,2018-12-01,17.0
rustls,2019-01-01,54.95652173913044
rustls,2019-02-01,12.916666666666666
rustls,2019-03-01,15.642857142857142
rustls,2019-04-01,39.44444444444444
rustls,2019-05-01,27.3
rustls,2019-06-01,16.142857142857142
rustls,2019-07-01,25.0
rustls,2019-08-01,12.6
rustls,2019-09-01,10.157894736842104
rustls,2019-10-01,18.1875
rustls,2019-11-01,10.8125
rustls,2019-12-01,36.166666666666664
rustls,2020-01-01,12.5625
rustls,2020-02-01,120.29411764705883
rustls,2020-03-01,6.928571428571429
rustls,2020-04-01,24.583333333333332
rustls,2020-05-01,8.266666666666667
rustls,2020-06-01,24.75
rustls,2020-07-01,13.222222222222221
rustls,2020-08-01,9.571428571428571
rustls,2020-09-01,11.333333333333334
rustls,2020-10-01,10.642857142857142
rustls,2020-11-01,18.285714285714285
rustls,2020-12-01,19.863636363636363
rustls,2021-01-01,27.4
rustls,2021-02-01,20.789473684210527
rustls,2021-03-01,38.05882352941177
rustls,2021-04-01,47.0
rustls,2021-05-01,90.4
rustls,2021-06-01,45.75
rustls,2021-07-01,33.125
rustls,2021-08-01,86.33333333333333
rustls,2021-09-01,39.69565217391305
rustls,2021-10-01,23.857142857142858
rustls,2021-11-01,13.705882352941176
rustls,2021-12-01,15.75
rustls,2022-01-01,12.647058823529411
rustls,2022-02-01,17.583333333333332
rustls,2022-03-01,8.0
rustls,2022-04-01,8.583333333333334
rustls,2022-05-01,36.75
rustls,2022-06-01,45.714285714285715
rustls,2022-07-01,14.666666666666666
rustls,2022-08-01,10.714285714285714
rustls,2022-09-01,20.8
rustls,2022-10-01,9.411764705882353
rustls,2022-11-01,19.916666666666668
rustls,2022-12-01,31.8
rustls,2023-01-01,31.9375
rustls,2023-02-01,28.692307692307693
rustls,2023-03-01,24.37037037037037
rustls,2023-04-01,93.92307692307692
rustls,2023-05-01,37.888888888888886
rustls,2023-06-01,37.28
rustls,2023-07-01,207.5
rustls,2023-08-01,32.9
rustls,2023-09-01,39.06896551724138
rustls,2023-10-01,34.03703703703704
rustls,2023-11-01,53.30769230769231
rustls,2023-12-01,29.424242424242426
rustls,2024-01-01,15.304347826086957
rustls,2024-02-01,28.761904761904763
rustls,2024-03-01,24.458333333333332
rustls,2024-04-01,9.0
systemd,2012-01-01,40.05121638924456
systemd,2012-02-01,13.797246558197747
systemd,2012-03-01,16.41591928251121
systemd,2012-04-01,18.732788798133022
systemd,2012-05-01,17.691453940066594
systemd,2012-06-01,15.876903553299492
systemd,2012-07-01,17.344224037339558
systemd,2012-08-01,15.252080856123662
systemd,2012-09-01,16.64066193853428
systemd,2012-10-01,18.817297297297298
systemd,2012-11-01,18.971363115693013
systemd,2012-12-01,14.873548387096774
systemd,2013-01-01,17.119419642857142
systemd,2013-02-01,13.696693272519955
systemd,2013-03-01,16.840370751802265
systemd,2013-04-01,16.334033613445378
systemd,2013-05-01,13.719866071428571
systemd,2013-06-01,13.977653631284916
systemd,2013-07-01,13.854682454251884
systemd,2013-08-01,14.34475374732334
systemd,2013-09-01,13.281564245810056
systemd,2013-10-01,15.509513742071881
systemd,2013-11-01,14.568817204301075
systemd,2013-12-01,17.377777777777776
systemd,2014-01-01,13.727272727272727
systemd,2014-02-01,16.39508700102354
systemd,2014-03-01,15.068134171907756
systemd,2014-04-01,12.575157515751576
systemd,2014-05-01,14.266990291262136
systemd,2014-06-01,13.984313725490196
systemd,2014-07-01,16.639019792648444
systemd,2014-08-01,14.498995983935743
systemd,2014-09-01,13.743127962085309
systemd,2014-10-01,14.917727717923604
systemd,2014-11-01,17.737623762376238
systemd,2014-12-01,11.81086323957323
systemd,2015-01-01,15.238667900092507
systemd,2015-02-01,13.561284046692608
systemd,2015-03-01,14.048715677590788
systemd,2015-04-01,14.27027027027027
systemd,2015-05-01,13.857938718662952
systemd,2015-06-01,13.50132625994695
systemd,2015-07-01,12.528433945756781
systemd,2015-08-01,14.23369036027264
systemd,2015-09-01,14.0
systemd,2015-10-01,18.38929219600726
systemd,2015-11-01,14.967370441458733
systemd,2015-12-01,11.734756097560975
systemd,2016-01-01,11.634976525821596
systemd,2016-02-01,15.742404227212681
systemd,2016-03-01,8.19533527696793
systemd,2016-04-01,30.535714285714285
systemd,2016-05-01,24.10909090909091
systemd,2016-06-01,24.87037037037037
systemd,2016-07-01,22.228070175438596
systemd,2016-08-01,25.877551020408163
systemd,2016-09-01,11.472727272727273
systemd,2016-10-01,28.475409836065573
systemd,2016-11-01,32.55769230769231
systemd,2016-12-01,28.217391304347824
systemd,2017-01-01,18.695652173913043
systemd,2017-02-01,33.224137931034484
systemd,2017-03-01,12.183673469387756
systemd,2017-04-01,28.037037037037038
systemd,2017-05-01,21.574074074074073
systemd,2017-06-01,17.0
systemd,2017-07-01,33.5
systemd,2017-08-01,16.132075471698112
systemd,2017-09-01,32.11864406779661
systemd,2017-10-01,32.6551724137931
systemd,2017-11-01,89.4090909090909
systemd,2017-12-01,40.03125
systemd,2018-01-01,24.584415584415584
systemd,2018-02-01,30.258064516129032
systemd,2018-03-01,38.63636363636363
systemd,2018-04-01,112.08695652173913
systemd,2018-05-01,54.34146341463415
systemd,2018-06-01,180.05084745762713
systemd,2018-07-01,31.49019607843137
systemd,2018-08-01,39.808510638297875
systemd,2018-09-01,36.08163265306123
systemd,2018-10-01,58.49180327868852
systemd,2018-11-01,90.75
systemd,2018-12-01,51.42307692307692
systemd,2019-01-01,24.62686567164179
systemd,2019-02-01,25.74137931034483
systemd,2019-03-01,94.78
systemd,2019-04-01,56.705882352941174
